oewn_id	dulplus_class	source	framester_id	pos	ili	primary_lemma	definition
oewn-11926218-n	dul:Organism	propagated	synset-horn_poppy-noun-1	n	i99813	horn poppy	yellow-flowered Eurasian glaucous herb naturalized in along sandy shores in eastern North America
oewn-11926596-n	dul:Organism	propagated	synset-golden_cup-noun-1	n	i99815	golden cup	native of Mexican highlands grown for its glossy clear yellow flowers and blue-grey finely dissected foliage
oewn-11926983-n	dul:Organism	propagated	synset-plume_poppy-noun-1	n	i99817	plume poppy	herb of China and Japan widely cultivated for its plumelike panicles of creamy white flowers
oewn-11927386-n	dul:Organism	propagated	synset-blue_poppy-noun-1	n	i99819	blue poppy	Chinese perennial having mauve-pink to bright sky blue flowers in drooping cymes
oewn-11927569-n	dul:Organism	propagated	synset-Welsh_poppy-noun-1	n	i99820	Welsh poppy	widely cultivated west European plant with showy pale yellow flowers
oewn-11927874-n	dul:Organism	propagated	synset-creamcups-noun-1	n	i99822	creamcups	California plant with small pale yellow flowers
oewn-11928158-n	dul:Organism	propagated	synset-matilija_poppy-noun-1	n	i99824	matilija poppy	tall branching subshrub of California and Mexico often cultivated for its silvery-blue foliage and large fragrant white flowers
oewn-11928546-n	dul:Organism	propagated	synset-bloodroot-noun-1	n	i99826	bloodroot	perennial woodland native of North America having a red root and red sap and bearing a solitary lobed leaf and white flower in early spring and having acrid emetic properties; rootstock used as a stim
oewn-11929018-n	dul:Organism	propagated	synset-wind_poppy-noun-1	n	i99828	wind poppy	California wild poppy with bright red flowers
oewn-11929315-n	dul:Organism	propagated	synset-celandine_poppy-noun-1	n	i99830	celandine poppy	perennial herb native to woodland of the eastern United States having yellow flowers
oewn-11929996-n	dul:Organism	propagated	synset-fumitory-noun-1	n	i99833	fumitory	delicate European herb with greyish leaves and spikes of purplish flowers; formerly used medicinally
oewn-11930333-n	dul:Organism	propagated	synset-climbing_fumitory-noun-1	n	i99835	climbing fumitory	vine with feathery leaves and white or pinkish flowers; sometimes placed in genus Fumaria
oewn-11930740-n	dul:Organism	propagated	synset-bleeding_heart-noun-1	n	i99837	bleeding heart	garden plant having deep-pink drooping heart-shaped flowers
oewn-11931135-n	dul:Organism	propagated	synset-squirrel_corn-noun-1	n	i99839	squirrel corn	American plant with cream-colored flowers and tuberous roots resembling kernels of corn
oewn-11935683-n	dul:Organism	propagated	synset-composite-noun-2	n	i99843	composite	considered the most highly evolved dicotyledonous plants, characterized by florets arranged in dense heads that resemble single flowers
oewn-11936127-n	dul:Organism	propagated	synset-compass_plant-noun-2	n	i99844	compass plant	any of several plants having leaves so arranged on the axis as to indicate the cardinal points of the compass
oewn-11936368-n	dul:Organism	propagated	synset-everlasting-noun-1	n	i99845	everlasting	any of various plants of various genera of the family Compositae having flowers that can be dried without loss of form or color
oewn-11936936-n	dul:Organism	propagated	synset-achillea-noun-1	n	i99847	achillea	any of several plants of the genus Achillea native to Europe and having small white flowers in flat-topped flower heads
oewn-11937165-n	dul:Organism	propagated	synset-yarrow-noun-1	n	i99848	yarrow	ubiquitous strong-scented mat-forming Eurasian herb of wasteland, hedgerow or pasture having narrow serrate leaves and small usually white florets; widely naturalized in North America
oewn-11937434-n	dul:Organism	propagated	synset-sneezeweed_yarrow-noun-1	n	i99849	sneezeweed yarrow	Eurasian herb having loose heads of button-shaped white flowers and long grey-green leaves that cause sneezing when powdered
oewn-11937876-n	dul:Organism	propagated	synset-pink-and-white_everlasting-noun-1	n	i99851	pink-and-white everlasting	flower of southwestern Australia having bright pink daisylike papery flowers; grown for drying
oewn-11938304-n	dul:Organism	propagated	synset-white_snakeroot-noun-1	n	i99853	white snakeroot	American herb having flat-topped clusters of small white flower heads; reputedly a cause of trembles and milk sickness; sometimes placed in genus Eupatorium
oewn-11938755-n	dul:Organism	propagated	synset-ageratum-noun-2	n	i99855	ageratum	any plant of the genus Ageratum having opposite leaves and small heads of blue or white flowers
oewn-11938942-n	dul:Organism	propagated	synset-common_ageratum-noun-1	n	i99856	common ageratum	small tender herb grown for its fluffy brushlike blue to lavender blooms
oewn-11939277-n	dul:Organism	propagated	synset-sweet_sultan-noun-3	n	i99858	sweet sultan	Asian plant widely grown for its sweetly fragrant pink flowers; sometimes placed in genus Centaurea
oewn-11939916-n	dul:Organism	propagated	synset-ragweed-noun-2	n	i99861	ragweed	any of numerous chiefly North American weedy plants constituting the genus Ambrosia that produce highly allergenic pollen responsible for much hay fever and asthma
oewn-11940230-n	dul:Organism	propagated	synset-common_ragweed-noun-1	n	i99862	common ragweed	annual weed with finely divided foliage and spikes of green flowers; common in North America; introduced elsewhere accidentally
oewn-11940444-n	dul:Organism	propagated	synset-great_ragweed-noun-1	n	i99863	great ragweed	a coarse annual with some leaves deeply and palmately three-cleft or five-cleft
oewn-11940602-n	dul:Organism	propagated	synset-western_ragweed-noun-1	n	i99864	western ragweed	coarse perennial ragweed with creeping roots of dry barren lands of southwestern United States and Mexico
oewn-11940967-n	dul:Organism	propagated	synset-ammobium-noun-1	n	i99866	ammobium	any plant of the genus Ammobium having yellow flowers and silvery foliage
oewn-11941132-n	dul:Organism	propagated	synset-winged_everlasting-noun-1	n	i99867	winged everlasting	Australian plant widely cultivated for its beautiful silvery-white blooms with bright yellow centers on long winged stems
oewn-11941467-n	dul:Organism	propagated	synset-pellitory-noun-2	n	i99869	pellitory	a small Mediterranean plant containing a volatile oil once used to relieve toothache
oewn-11941864-n	dul:Organism	propagated	synset-pearly_everlasting-noun-1	n	i99871	pearly everlasting	an American everlasting having foliage with soft wooly hairs and corymbose heads with pearly white bracts
oewn-11942261-n	dul:Organism	propagated	synset-andryala-noun-1	n	i99873	andryala	any plant of the genus Andryala having milky sap and heads of bright yellow flowers
oewn-11943130-n	dul:Organism	propagated	synset-plantain-leaved_pussytoes-noun-1	n	i99877	plantain-leaved pussytoes	a variety of pussytoes, with leaves resembling a plantain
oewn-11943224-n	dul:Organism	propagated	synset-field_pussytoes-noun-1	n	i99878	field pussytoes	a variety of pussytoes, widespread across North America
oewn-11943308-n	dul:Organism	propagated	synset-solitary_pussytoes-noun-1	n	i99879	solitary pussytoes	a variety of pussytoes, with a single flowering head
oewn-11943395-n	dul:Organism	propagated	synset-mountain_everlasting-noun-1	n	i99880	mountain everlasting	a variety of cat's foot
oewn-11943643-n	dul:Organism	propagated	synset-mayweed-noun-1	n	i99882	mayweed	widespread rank-smelling weed having white-rayed flower heads with yellow discs
oewn-11943866-n	dul:Organism	propagated	synset-yellow_chamomile-noun-1	n	i99883	yellow chamomile	Eurasian perennial herb with hairy divided leaves and yellow flowers; naturalized in North America
oewn-11944106-n	dul:Organism	propagated	synset-corn_chamomile-noun-1	n	i99884	corn chamomile	European white-flowered weed naturalized in North America
oewn-11944483-n	dul:Organism	propagated	synset-woolly_daisy-noun-1	n	i99886	woolly daisy	tiny grey woolly tufted annual with small golden-yellow flower heads; southeastern California to northwestern Arizona and southwestern Utah; sometimes placed in genus Eriophyllum
oewn-11944914-n	dul:Organism	propagated	synset-burdock-noun-1	n	i99888	burdock	any of several erect biennial herbs of temperate Eurasia having stout taproots and producing burs
oewn-11945130-n	dul:Organism	propagated	synset-common_burdock-noun-1	n	i99889	common burdock	a plant that is ubiquitous in all but very acid soil; found in most of Europe and North Africa
oewn-11945318-n	dul:Organism	propagated	synset-great_burdock-noun-1	n	i99890	great burdock	burdock having heart-shaped leaves found in open woodland, hedgerows and rough grassland of Europe (except extreme N) and Asia Minor; sometimes cultivated for medicinal and culinary use
oewn-11945772-n	dul:Organism	propagated	synset-African_daisy-noun-3	n	i99892	African daisy	any of several plants of the genus Arctotis having daisylike flowers
oewn-11945919-n	dul:Organism	propagated	synset-blue-eyed_African_daisy-noun-1	n	i99893	blue-eyed African daisy	bushy perennial of South Africa with white or violet flowers; in its native region often clothes entire valley sides in a sheet of color
oewn-11946367-n	dul:Organism	propagated	synset-marguerite-noun-2	n	i99895	marguerite	perennial subshrub of the Canary Islands having usually pale yellow daisylike flowers; often included in genus Chrysanthemum
oewn-11946834-n	dul:Organism	propagated	synset-silversword-noun-1	n	i99897	silversword	low-growing plant found only in volcanic craters on Hawaii having rosettes of narrow pointed silver-green leaves and clusters of profuse red-purple flowers on a tall stem
